Volume m3,Ground Surface m2,Amount Buildings,Surface Build %,Inset 1,Inset 2,Inset 3,Inset 4,Inset 5,Inset 6,Inset 7,Inset 8,Inset 9,Height 1,Height 2,Height 3,Height 4,Height 5,Height 6,Height 7,Height 8,Height 9,Roof 1,Roof 2,Roof 3,Roof 4,Roof 5,Roof 6,Roof 7,Roof 8,Roof 9
2234.14,260.54,4,16.3,0.0,0.87,0.0,0.0,0.0,0.0,0.44,0.45,0.56,0.0,6.57,0.0,0.0,0.0,0.0,13.55,6.27,11.82,0,1,0,0,0,0,0,0,1
915.32,154.7,2,9.7,0.77,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.03,3.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0
582.39,98.06,2,6.1,0.0,0.0,0.0,0.39,0.0,0.0,0.0,0.0,0.63,0.0,0.0,0.0,12.58,0.0,0.0,0.0,0.0,3.49,0,0,0,1,0,0,0,0,0
2275.2,286.46,4,17.9,0.79,0.57,0.0,0.0,0.0,0.0,0.73,0.0,0.37,9.94,5.93,0.0,0.0,0.0,0.0,8.25,0.0,2.63,1,0,0,0,0,0,0,0,1
2655.47,472.42,6,29.5,0.7,0.5,0.0,0.82,0.0,0.0,0.61,0.88,0.33,3.84,3.78,0.0,3.83,0.0,0.0,6.42,7.76,10.82,1,1,0,1,0,0,1,0,1
2906.67,274.12,6,17.1,0.39,0.39,0.0,0.39,0.0,0.51,0.52,0.0,0.74,13.33,3.06,0.0,10.4,0.0,8.03,12.7,0.0,12.17,1,1,0,0,0,1,0,0,1
3885.46,480.25,7,30.0,0.0,0.35,0.72,0.72,0.6,0.6,0.84,0.35,0.0,0.0,10.46,5.89,13.43,12.08,2.93,6.61,4.34,0.0,0,0,0,1,1,0,1,0,0
1301.67,143.04,2,8.9,0.0,0.72,0.0,0.0,0.0,0.0,0.53,0.0,0.0,0.0,11.04,0.0,0.0,0.0,0.0,5.5,0.0,0.0,0,0,0,0,0,0,1,0,0
1364.25,195.1,5,12.2,0.59,0.0,0.0,0.0,0.39,0.4,0.48,0.45,0.0,10.97,0.0,0.0,0.0,2.02,5.85,3.11,9.1,0.0,0,0,0,0,0,0,0,1,0
3387.51,368.6,9,23.0,0.75,0.37,0.3,0.48,0.3,0.49,0.36,0.65,0.42,13.01,8.27,2.52,7.06,10.57,3.85,2.6,10.35,12.52,0,0,1,0,1,0,0,1,1
4186.59,436.77,7,27.3,0.85,0.61,0.33,0.55,0.0,0.39,0.33,0.0,0.83,12.82,8.69,9.87,11.99,0.0,3.53,11.26,0.0,6.62,0,1,1,1,0,1,0,0,0
3232.21,449.59,6,28.1,0.84,0.0,0.0,0.8,0.42,0.38,0.76,0.0,0.53,10.85,0.0,0.0,7.09,8.82,12.58,2.4,0.0,4.39,1,0,0,1,1,1,0,0,0
442.52,116.24,2,7.3,0.74,0.0,0.0,0.0,0.0,0.0,0.32,0.0,0.0,3.12,0.0,0.0,0.0,0.0,0.0,7.51,0.0,0.0,0,0,0,0,0,0,1,0,0
4087.5,543.31,8,34.0,0.36,0.83,0.59,0.4,0.73,0.6,0.58,0.0,0.71,5.4,2.02,8.37,2.96,9.83,11.25,9.18,0.0,10.37,1,0,0,0,0,0,1,0,0
3844.47,401.08,6,25.1,0.47,0.0,0.62,0.35,0.0,0.76,0.66,0.0,0.72,7.98,0.0,5.6,5.13,0.0,12.83,6.35,0.0,13.34,1,0,1,0,0,1,0,0,1
2129.12,206.03,3,12.9,0.6,0.0,0.0,0.0,0.0,0.84,0.0,0.3,0.0,6.4,0.0,0.0,0.0,0.0,13.3,0.0,2.89,0.0,1,0,0,0,0,0,0,1,0
4103.73,498.99,7,31.2,0.0,0.68,0.32,0.0,0.86,0.86,0.53,0.34,0.59,0.0,3.68,3.9,0.0,8.91,9.28,4.72,12.98,12.99,0,0,0,0,1,1,0,1,1
3335.53,314.4,4,19.6,0.65,0.0,0.0,0.0,0.0,0.66,0.44,0.0,0.85,12.58,0.0,0.0,0.0,0.0,12.33,7.65,0.0,9.2,1,0,0,0,0,1,1,0,0
2054.98,183.9,2,11.5,0.0,0.0,0.0,0.0,0.85,0.0,0.0,0.56,0.0,0.0,0.0,0.0,0.0,10.38,0.0,0.0,12.96,0.0,0,0,0,0,1,0,0,0,0
3891.47,379.27,5,23.7,0.85,0.45,0.0,0.0,0.0,0.61,0.0,0.85,0.35,11.24,4.12,0.0,0.0,0.0,11.24,0.0,11.03,7.36,0,0,0,0,0,1,0,1,0
5219.12,752.41,9,47.0,0.76,0.41,0.49,0.78,0.64,0.76,0.87,0.75,0.57,13.38,10.92,2.46,5.9,5.85,6.87,2.87,5.96,11.32,0,0,1,1,0,1,0,1,1
3517.54,517.24,8,32.3,0.87,0.75,0.32,0.5,0.0,0.54,0.34,0.5,0.77,3.77,8.35,7.92,2.67,0.0,11.69,4.65,7.95,8.25,0,1,1,1,0,1,0,0,0
646.25,63.19,1,3.9,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.23,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0
2892.26,563.19,6,35.2,0.6,0.0,0.71,0.0,0.82,0.0,0.73,0.66,0.81,9.83,0.0,4.08,0.0,3.28,0.0,4.88,7.77,3.71,1,0,1,0,1,0,1,0,1
1784.98,226.93,5,14.2,0.0,0.0,0.0,0.67,0.36,0.0,0.44,0.59,0.39,0.0,0.0,0.0,4.25,7.83,0.0,11.87,11.42,5.31,0,0,0,0,1,0,0,1,0
1222.76,174.43,3,10.9,0.0,0.0,0.0,0.41,0.0,0.0,0.0,0.77,0.47,0.0,0.0,0.0,5.11,0.0,0.0,0.0,7.44,7.31,0,0,0,0,0,0,0,0,0
4405.12,585.88,9,36.6,0.78,0.65,0.46,0.46,0.73,0.68,0.45,0.57,0.57,3.16,3.86,8.96,8.61,10.93,11.85,10.0,10.59,2.25,0,1,0,1,0,0,1,1,0
4639.17,605.38,9,37.8,0.36,0.39,0.65,0.63,0.75,0.79,0.7,0.73,0.31,11.47,4.36,3.86,7.68,5.39,9.97,3.96,13.09,11.29,1,0,0,0,1,0,1,1,0
4617.26,582.19,8,36.4,0.77,0.0,0.39,0.58,0.47,0.7,0.4,0.85,0.76,12.0,0.0,6.56,5.68,8.8,10.38,4.13,6.7,5.63,1,0,1,1,1,0,0,1,1
4949.95,534.65,9,33.4,0.8,0.49,0.53,0.48,0.64,0.72,0.41,0.54,0.48,13.29,6.21,6.61,3.14,4.72,9.39,13.09,13.38,10.59,0,0,1,0,1,1,0,0,1
1634.7,197.43,4,12.3,0.0,0.51,0.0,0.36,0.44,0.0,0.0,0.0,0.73,0.0,11.07,0.0,10.32,11.42,0.0,0.0,0.0,5.3,0,0,0,1,1,0,0,0,1
2183.49,239.9,3,15.0,0.49,0.0,0.0,0.72,0.77,0.0,0.0,0.0,0.0,10.27,0.0,0.0,5.51,11.72,0.0,0.0,0.0,0.0,1,0,0,1,0,0,0,0,0
1080.74,102.05,2,6.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.64,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.36,8.58,0,0,0,0,0,0,0,1,0
6220.88,592.78,9,37.0,0.51,0.48,0.47,0.8,0.59,0.73,0.35,0.77,0.63,11.91,9.39,12.92,13.67,13.64,11.75,4.19,2.71,12.87,0,0,1,0,0,1,1,0,1
208.27,19.99,1,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.42,0.0,0,0,0,0,0,0,0,0,0
4219.82,446.74,6,27.9,0.48,0.8,0.0,0.32,0.77,0.0,0.66,0.72,0.0,12.78,3.98,0.0,5.28,13.6,0.0,8.01,11.9,0.0,1,1,0,1,0,0,1,0,0
2500.67,262.93,2,16.4,0.84,0.0,0.0,0.0,0.0,0.88,0.0,0.0,0.0,9.17,0.0,0.0,0.0,0.0,9.82,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0
3530.81,475.34,6,29.7,0.0,0.61,0.0,0.5,0.81,0.69,0.74,0.61,0.0,0.0,12.89,0.0,2.94,7.71,13.22,3.82,2.31,0.0,0,1,0,1,1,1,1,1,0
1793.2,267.93,4,16.7,0.7,0.0,0.0,0.35,0.0,0.86,0.39,0.0,0.0,2.63,0.0,0.0,8.05,0.0,8.3,10.9,0.0,0.0,1,0,0,1,0,1,0,0,0
4419.19,482.6,8,30.2,0.33,0.44,0.46,0.6,0.66,0.0,0.74,0.31,0.87,9.89,12.61,9.07,11.84,4.73,0.0,9.34,9.83,9.24,0,1,0,0,0,0,0,0,0
393.96,77.89,1,4.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.06,0,0,0,0,0,0,0,0,1
1172.47,148.98,3,9.3,0.39,0.0,0.49,0.0,0.67,0.0,0.0,0.0,0.0,3.12,0.0,8.27,0.0,9.28,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0
2997.42,366.71,6,22.9,0.36,0.0,0.0,0.0,0.66,0.76,0.55,0.7,0.35,7.52,0.0,0.0,0.0,8.2,2.83,11.1,11.65,12.71,1,0,0,0,0,1,1,0,1
2900.89,418.16,6,26.1,0.0,0.84,0.41,0.42,0.0,0.34,0.75,0.78,0.0,0.0,5.19,8.65,9.54,0.0,13.53,7.82,5.62,0.0,0,1,1,0,0,0,0,0,0
3314.35,390.1,5,24.4,0.0,0.46,0.63,0.0,0.31,0.88,0.0,0.0,0.85,0.0,4.55,6.02,0.0,12.57,12.36,0.0,0.0,6.35,0,0,0,0,0,1,0,0,1
418.49,79.8,1,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.24,0.0,0,0,0,0,0,0,0,0,0
1085.05,108.48,2,6.8,0.0,0.0,0.0,0.0,0.0,0.0,0.63,0.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.67,12.48,0.0,0,0,0,0,0,0,1,1,0
6984.33,713.16,7,44.6,0.61,0.0,0.75,0.74,0.83,0.87,0.63,0.82,0.0,13.41,0.0,12.42,11.42,6.46,6.69,11.8,9.96,0.0,0,0,1,1,1,0,0,1,0
3795.44,414.01,4,25.9,0.87,0.0,0.82,0.0,0.52,0.0,0.79,0.0,0.0,8.75,0.0,10.32,0.0,13.16,0.0,6.68,0.0,0.0,1,0,1,0,1,0,0,0,0
317.68,57.8,2,3.6,0.0,0.36,0.0,0.44,0.0,0.0,0.0,0.0,0.0,0.0,3.37,0.0,6.87,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0
475.32,53.91,2,3.4,0.0,0.37,0.0,0.0,0.41,0.0,0.0,0.0,0.0,0.0,2.75,0.0,0.0,13.73,0.0,0.0,0.0,0.0,0,1,0,0,1,0,0,0,0
5246.41,712.79,9,44.5,0.83,0.34,0.37,0.77,0.89,0.46,0.82,0.58,0.68,11.88,12.71,12.66,7.5,3.82,9.18,4.7,10.06,4.79,1,0,1,1,0,0,0,0,0
4330.75,539.9,6,33.7,0.79,0.84,0.83,0.58,0.0,0.0,0.43,0.7,0.0,2.82,8.06,13.67,4.36,0.0,0.0,8.77,8.83,0.0,1,0,1,1,0,0,0,1,0
3122.18,364.56,5,22.8,0.0,0.6,0.88,0.42,0.0,0.34,0.0,0.0,0.79,0.0,8.18,6.73,9.85,0.0,4.64,0.0,0.0,11.45,0,0,0,0,0,1,0,0,1
365.38,85.65,1,5.4,0.0,0.0,0.0,0.0,0.0,0.0,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.27,0.0,0.0,0,0,0,0,0,0,0,0,0
977.74,118.8,2,7.4,0.0,0.71,0.0,0.0,0.0,0.0,0.41,0.0,0.0,0.0,8.6,0.0,0.0,0.0,0.0,7.16,0.0,0.0,0,1,0,0,0,0,0,0,0
860.07,130.16,3,8.1,0.55,0.0,0.0,0.0,0.0,0.0,0.56,0.34,0.0,8.14,0.0,0.0,0.0,0.0,0.0,5.23,6.27,0.0,1,0,0,0,0,0,0,0,0
2099.06,281.65,3,17.6,0.61,0.77,0.0,0.0,0.79,0.0,0.0,0.0,0.0,7.07,6.53,0.0,0.0,8.57,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0
1091.71,92.05,1,5.8,0.0,0.0,0.0,0.0,0.0,0.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.86,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0
3982.86,565.57,6,35.3,0.75,0.68,0.0,0.73,0.81,0.79,0.6,0.0,0.0,8.5,5.07,0.0,4.61,5.77,11.82,4.8,0.0,0.0,0,0,0,1,1,0,0,0,0
1440.15,151.71,2,9.5,0.0,0.0,0.38,0.0,0.0,0.0,0.0,0.0,0.84,0.0,0.0,7.08,0.0,0.0,0.0,0.0,0.0,10.0,0,0,1,0,0,0,0,0,1
1574.15,280.39,3,17.5,0.75,0.52,0.0,0.86,0.0,0.0,0.0,0.0,0.0,6.82,9.96,0.0,3.09,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,0
3579.96,397.06,7,24.8,0.54,0.0,0.54,0.35,0.81,0.0,0.66,0.45,0.47,13.61,0.0,8.87,8.58,10.11,0.0,3.93,8.76,10.41,0,0,0,0,0,0,1,0,0
488.15,122.99,2,7.7,0.0,0.73,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,3.18,0.0,0.0,0.0,0.0,6.66,0.0,0.0,0,1,0,0,0,0,0,0,0
1574.87,195.04,4,12.2,0.0,0.0,0.51,0.0,0.67,0.0,0.53,0.0,0.32,0.0,0.0,2.6,0.0,8.09,0.0,11.01,0.0,13.8,0,0,1,0,1,0,1,0,1
6090.99,639.1,9,39.9,0.71,0.65,0.33,0.41,0.6,0.55,0.75,0.61,0.89,12.41,11.42,13.72,11.22,10.83,5.32,10.82,10.44,5.39,0,0,0,1,1,0,1,0,0
972.14,136.89,2,8.6,0.0,0.0,0.0,0.0,0.74,0.0,0.0,0.0,0.47,0.0,0.0,0.0,0.0,7.21,0.0,0.0,0.0,6.84,0,0,0,0,1,0,0,0,0
6054.95,634.71,8,39.7,0.67,0.88,0.48,0.34,0.56,0.6,0.89,0.75,0.0,9.86,13.78,6.8,12.13,7.57,8.54,9.43,5.98,0.0,0,1,1,0,1,0,0,0,0
3452.84,464.89,5,29.1,0.0,0.89,0.0,0.0,0.58,0.0,0.67,0.5,0.89,0.0,4.72,0.0,0.0,11.17,0.0,6.29,12.92,7.47,0,0,0,0,0,0,0,1,1
1079.44,102.28,1,6.4,0.0,0.0,0.0,0.0,0.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.55,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
515.11,99.66,1,6.2,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
4162.34,419.67,4,26.2,0.0,0.0,0.0,0.9,0.9,0.0,0.0,0.37,0.79,0.0,0.0,0.0,9.5,13.64,0.0,0.0,12.94,4.95,0,0,0,1,1,0,0,0,0
4537.67,416.23,6,26.0,0.0,0.41,0.57,0.68,0.88,0.42,0.66,0.0,0.0,0.0,6.57,9.98,13.99,12.72,11.23,6.63,0.0,0.0,0,0,1,0,0,0,1,0,0
1941.44,189.99,2,11.9,0.0,0.0,0.7,0.0,0.0,0.76,0.0,0.0,0.0,0.0,0.0,13.88,0.0,0.0,7.13,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0
2289.48,275.69,3,17.2,0.0,0.64,0.0,0.0,0.0,0.0,0.0,0.68,0.83,0.0,7.82,0.0,0.0,0.0,0.0,0.0,10.02,7.42,0,0,0,0,0,0,0,0,0
3321.44,414.64,6,25.9,0.56,0.59,0.33,0.65,0.83,0.67,0.0,0.0,0.0,8.04,6.39,7.37,6.34,9.63,8.48,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0
2168.68,349.93,7,21.9,0.6,0.52,0.57,0.52,0.0,0.0,0.51,0.31,0.62,3.33,11.7,2.82,13.52,0.0,0.0,4.35,3.69,4.67,0,0,1,0,0,0,0,1,1
3687.35,428.43,7,26.8,0.37,0.0,0.34,0.88,0.89,0.52,0.0,0.38,0.43,12.12,0.0,11.83,9.52,6.19,10.5,0.0,3.08,12.14,0,0,0,0,1,0,0,1,0
785.4,115.82,1,7.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.78,0,0,0,0,0,0,0,0,0
4906.16,452.34,8,28.3,0.36,0.48,0.77,0.6,0.37,0.36,0.82,0.0,0.54,11.38,10.31,13.64,2.39,13.76,5.58,13.57,0.0,10.64,0,1,0,1,0,0,1,0,0
3748.61,628.98,7,39.3,0.0,0.72,0.88,0.32,0.89,0.48,0.0,0.77,0.73,0.0,12.94,2.61,2.12,5.76,5.64,0.0,6.34,4.89,0,0,0,0,0,0,0,0,0
3700.8,390.47,9,24.4,0.44,0.85,0.33,0.31,0.49,0.48,0.38,0.52,0.44,4.62,13.03,13.33,9.21,11.15,10.66,6.46,3.68,6.02,0,1,0,0,0,0,1,0,1
1793.29,361.25,5,22.6,0.43,0.85,0.0,0.66,0.0,0.73,0.0,0.38,0.0,2.58,6.27,0.0,6.86,0.0,3.24,0.0,2.21,0.0,1,0,0,0,0,1,0,1,0
1704.96,244.87,6,15.3,0.33,0.0,0.0,0.54,0.46,0.0,0.54,0.31,0.61,3.85,0.0,0.0,4.51,4.68,0.0,12.99,9.29,5.7,1,0,0,1,1,0,0,1,1
3274.47,380.67,7,23.8,0.39,0.59,0.41,0.43,0.0,0.35,0.85,0.66,0.0,2.43,11.36,10.23,4.53,0.0,13.33,6.98,10.94,0.0,0,0,0,0,0,1,1,0,0
1295.9,133.54,1,8.3,0.0,0.0,0.0,0.0,0.0,0.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.7,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
1650.31,213.6,3,13.3,0.0,0.78,0.46,0.0,0.62,0.0,0.0,0.0,0.0,0.0,3.79,9.86,0.0,12.7,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0
3886.02,454.84,7,28.4,0.0,0.39,0.69,0.78,0.84,0.48,0.0,0.54,0.33,0.0,5.31,4.17,5.26,12.94,10.41,0.0,12.31,8.54,0,1,0,0,1,0,0,1,1
1707.05,219.89,2,13.7,0.0,0.0,0.0,0.0,0.85,0.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.99,10.21,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0
2832.71,263.51,4,16.5,0.52,0.0,0.0,0.0,0.5,0.0,0.48,0.86,0.0,8.56,0.0,0.0,0.0,13.62,0.0,9.85,10.85,0.0,1,0,0,0,0,0,1,0,0
3973.39,566.2,7,35.4,0.63,0.88,0.34,0.0,0.88,0.37,0.0,0.74,0.66,8.31,10.22,12.03,0.0,2.44,4.16,0.0,4.69,10.82,0,0,0,0,0,1,0,1,1
6059.66,521.55,7,32.6,0.62,0.71,0.8,0.69,0.0,0.41,0.76,0.43,0.0,11.78,11.46,12.59,10.52,0.0,12.42,10.79,13.0,0.0,0,1,1,0,0,0,0,0,0
1583.57,239.11,2,14.9,0.79,0.0,0.0,0.0,0.0,0.0,0.0,0.85,0.0,7.78,0.0,0.0,0.0,0.0,0.0,0.0,5.63,0.0,0,0,0,0,0,0,0,1,0
3388.34,476.28,8,29.8,0.59,0.56,0.31,0.51,0.72,0.0,0.73,0.48,0.62,5.51,8.42,4.76,6.48,9.11,0.0,9.22,7.09,2.95,0,1,1,1,0,0,0,1,0
3178.45,310.96,4,19.4,0.48,0.62,0.0,0.0,0.0,0.84,0.66,0.0,0.0,12.74,6.14,0.0,0.0,0.0,13.24,7.68,0.0,0.0,1,0,0,0,0,0,0,0,0
699.84,94.26,1,5.9,0.0,0.0,0.0,0.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.42,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
635.26,74.73,1,4.7,0.0,0.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
2026.13,283.06,6,17.7,0.55,0.0,0.0,0.51,0.56,0.65,0.0,0.37,0.39,3.16,0.0,0.0,4.97,11.35,7.65,0.0,10.04,6.25,1,0,0,0,1,1,0,0,0
1356.54,194.2,4,12.1,0.36,0.0,0.71,0.45,0.0,0.0,0.0,0.0,0.51,9.57,0.0,5.1,5.77,0.0,0.0,0.0,0.0,10.24,1,0,1,0,0,0,0,0,1
262.22,36.83,1,2.3,0.0,0.0,0.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.12,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
4384.82,663.35,8,41.5,0.77,0.65,0.56,0.49,0.8,0.84,0.32,0.85,0.0,5.93,6.15,3.74,9.83,5.73,5.41,12.17,8.75,0.0,1,0,0,1,1,0,0,0,0
3474.52,452.99,8,28.3,0.5,0.51,0.39,0.69,0.49,0.0,0.81,0.64,0.35,3.79,12.71,9.0,12.8,6.19,0.0,3.42,7.12,10.71,1,1,0,1,1,0,0,0,1
4463.74,525.03,8,32.8,0.39,0.84,0.0,0.84,0.51,0.39,0.37,0.56,0.74,2.37,5.05,0.0,13.64,4.96,10.39,12.4,9.67,7.48,1,1,0,1,1,0,1,1,1
5711.54,709.31,9,44.3,0.32,0.45,0.85,0.88,0.45,0.72,0.82,0.68,0.57,13.17,8.27,2.93,13.13,6.49,9.5,12.06,3.06,3.09,0,1,0,1,1,1,1,1,0
6129.67,638.78,9,39.9,0.86,0.61,0.35,0.86,0.52,0.68,0.8,0.35,0.35,2.93,11.73,3.38,11.95,6.21,12.24,13.65,10.56,10.56,0,0,1,1,0,0,0,0,0
2028.78,232.69,2,14.5,0.0,0.0,0.0,0.0,0.0,0.0,0.88,0.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.99,8.33,0.0,0,0,0,0,0,0,1,0,0
2248.9,182.9,3,11.4,0.0,0.0,0.31,0.79,0.0,0.0,0.0,0.0,0.55,0.0,0.0,10.49,13.36,0.0,0.0,0.0,0.0,10.68,0,0,1,0,0,0,0,0,0
2195.33,346.82,4,21.7,0.34,0.0,0.72,0.0,0.0,0.88,0.0,0.0,0.73,5.72,0.0,6.16,0.0,0.0,8.29,0.0,0.0,3.81,1,0,0,0,0,0,0,0,0
4380.66,517.74,9,32.4,0.49,0.38,0.51,0.76,0.65,0.61,0.62,0.59,0.39,5.52,7.16,11.4,4.93,5.98,11.51,10.72,13.65,4.34,0,1,0,0,1,1,0,0,1
2800.73,379.07,5,23.7,0.0,0.56,0.77,0.45,0.5,0.0,0.0,0.88,0.0,0.0,8.94,3.98,2.02,10.75,0.0,0.0,9.66,0.0,0,1,0,1,0,0,0,1,0
3109.52,449.4,8,28.1,0.67,0.65,0.4,0.3,0.0,0.81,0.3,0.68,0.45,10.22,2.66,9.77,8.96,0.0,3.29,9.51,12.08,3.93,0,0,0,1,0,1,0,0,0
3326.27,445.91,8,27.9,0.71,0.33,0.69,0.65,0.5,0.36,0.68,0.0,0.4,4.49,11.38,9.28,6.15,6.85,7.35,10.79,0.0,3.61,0,1,0,0,1,1,0,0,1
3373.81,479.58,8,30.0,0.42,0.77,0.66,0.51,0.54,0.0,0.74,0.49,0.38,5.49,3.19,4.99,6.76,2.87,0.0,13.89,9.57,9.77,1,1,0,1,0,0,1,1,1
4868.08,512.55,9,32.0,0.47,0.36,0.45,0.54,0.34,0.43,0.89,0.68,0.69,12.88,3.35,3.2,2.91,13.31,12.19,13.42,4.17,12.82,0,0,0,0,1,1,0,1,0
3115.74,468.76,6,29.3,0.84,0.0,0.36,0.35,0.87,0.0,0.87,0.41,0.0,7.76,0.0,10.29,9.07,2.08,0.0,8.91,7.56,0.0,1,0,1,0,1,0,0,1,0
4309.0,368.24,5,23.0,0.0,0.85,0.71,0.0,0.3,0.0,0.65,0.58,0.0,0.0,12.89,11.97,0.0,9.52,0.0,12.27,8.62,0.0,0,0,0,0,0,0,0,1,0
5010.46,733.69,9,45.9,0.52,0.84,0.8,0.35,0.68,0.53,0.81,0.63,0.76,10.3,7.82,2.35,8.84,12.16,13.91,4.33,8.11,2.88,1,1,0,1,0,1,1,1,0
3492.24,404.02,7,25.3,0.72,0.59,0.32,0.0,0.81,0.0,0.42,0.61,0.34,8.2,11.59,13.17,0.0,10.43,0.0,4.55,2.55,13.04,0,1,1,0,0,0,0,1,1
114.38,19.04,1,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.01,0.0,0,0,0,0,0,0,0,0,0
286.14,44.5,1,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.43,0.0,0,0,0,0,0,0,0,0,0
829.71,76.71,2,4.8,0.0,0.0,0.0,0.0,0.51,0.0,0.0,0.0,0.41,0.0,0.0,0.0,0.0,11.02,0.0,0.0,0.0,10.5,0,0,0,0,1,0,0,0,1
2533.19,437.66,7,27.4,0.3,0.56,0.45,0.61,0.75,0.0,0.47,0.84,0.0,5.14,10.2,8.24,8.09,2.56,0.0,3.37,5.34,0.0,1,0,0,1,1,0,1,1,0
1873.08,271.29,6,17.0,0.0,0.71,0.61,0.0,0.33,0.0,0.37,0.47,0.43,0.0,9.68,3.92,0.0,7.01,0.0,11.07,4.49,5.11,0,1,1,0,0,0,1,0,1
3054.75,461.45,7,28.8,0.61,0.68,0.0,0.0,0.55,0.71,0.75,0.42,0.46,7.57,4.68,0.0,0.0,11.34,5.1,6.65,4.16,8.14,0,1,0,0,0,0,1,1,1
713.94,134.9,4,8.4,0.0,0.0,0.0,0.32,0.0,0.46,0.53,0.41,0.0,0.0,0.0,0.0,3.01,0.0,6.84,6.54,2.63,0.0,0,0,0,1,0,1,1,1,0
250.85,19.06,1,1.2,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
3348.53,550.78,7,34.4,0.86,0.78,0.68,0.0,0.76,0.38,0.0,0.45,0.61,3.02,9.9,6.96,0.0,2.25,11.95,0.0,7.12,7.75,0,1,0,0,1,1,0,1,1
5994.19,540.39,8,33.8,0.35,0.0,0.55,0.72,0.31,0.8,0.84,0.56,0.59,10.28,0.0,5.19,12.51,10.5,12.36,11.73,9.26,12.53,1,0,1,1,1,0,1,0,1
6004.53,794.44,9,49.7,0.71,0.36,0.46,0.83,0.73,0.82,0.79,0.66,0.83,3.16,4.61,5.11,11.36,9.65,4.04,6.93,12.14,7.83,0,1,1,1,0,1,0,1,1
3170.14,387.38,7,24.2,0.36,0.43,0.0,0.77,0.68,0.4,0.55,0.0,0.59,11.61,7.83,0.0,9.31,2.82,10.53,13.33,0.0,6.89,0,1,0,0,1,0,0,0,0
662.23,62.2,1,3.9,0.0,0.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
